side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps
SHORT,2022-02-12 21:00:00+00:00,2022-02-12 21:05:00+00:00,2022-02-12 21:30:00+00:00,97.46050399000201,95.83756790237244,98.30600743306898,96.65399254693104,95.82798510386206,255.53658932364897,309.1714363879919,293.1070338533573,14.8191662954662,101.81166012642858,4.940220292623228,1.4309711872185602,TP2,True,1.2452362391684497,0.4166666666666667,95.83756790237244,1.0
SHORT,2022-02-13 11:00:00+00:00,2022-02-13 11:05:00+00:00,2022-02-13 11:25:00+00:00,96.050785990002,96.7636610356747,96.72497104725579,95.4150289327442,94.76005787548841,335.69168185019055,-239.30622303090118,-255.47580922151562,12.945241201412777,0.0,0.0,-1.057387786932727,STOP,False,3.2243449892016494,0.3333333333333333,,1.0
SHORT,2022-02-14 00:00:00+00:00,2022-02-14 00:05:00+00:00,2022-02-14 03:20:00+00:00,92.37152199000201,92.408470598798,93.58848569022531,91.1915142897747,89.9930285895494,177.06015303883598,100.38778965683099,91.43317528433754,8.136848581494448,103.65885282082652,3.229599622867661,0.4658889742538197,STOP,True,0.8177657909989979,3.25,91.20063344120368,1.0
SHORT,2022-02-17 16:50:00+00:00,2022-02-17 16:55:00+00:00,2022-02-17 17:45:00+00:00,97.230549990002,96.05548987029181,97.8520573441182,96.64794263588182,96.04588528176363,357.02089723678347,312.0367425156195,289.59788738505904,20.70318822074762,102.27623339257136,6.901757145894261,1.406260656442698,TP2,True,1.7356669098128223,0.8333333333333334,96.05548987029181,1.0
SHORT,2022-02-17 22:10:00+00:00,2022-02-17 22:15:00+00:00,2022-02-18 01:00:00+00:00,93.511293990002,94.58583613168864,94.54801692491867,92.51198305508134,91.49396612016268,219.67708562205686,-236.05228606380328,-246.37064078925152,8.264125871801161,0.0,0.0,-1.036479569898786,STOP,False,2.0542288536471003,2.75,,1.0
SHORT,2022-02-18 01:25:00+00:00,2022-02-18 01:30:00+00:00,2022-02-18 01:35:00+00:00,93.87122199000201,94.88276530608537,94.84482737513532,92.93517260486469,91.98034521972937,226.47431097978776,-229.088575536189,-239.76410341180446,8.549585843513803,0.0,0.0,-1.0389664349944574,STOP,False,2.125942032101641,0.08333333333333333,,1.0
LONG,2022-02-21 00:05:00+00:00,2022-02-21 00:10:00+00:00,2022-02-21 07:25:00+00:00,92.03840401000198,95.74330086028657,90.1535619410493,93.88643807895068,95.75287614790136,112.00529743176962,310.4530506923044,303.6281567414417,6.309454510048313,102.96901385722873,2.1029453688000217,1.4705588247257435,TP2,True,0.5154394408142826,7.25,95.74330086028657,1.0
SHORT,2022-02-22 00:50:00+00:00,2022-02-22 01:05:00+00:00,2022-02-22 01:35:00+00:00,83.71325399000202,83.74673929159802,84.69157778359276,82.76842219640726,81.8068444028145,226.87690710694343,102.44282452201784,92.0386290739823,9.454565240580054,106.24134535183993,3.7560242916811943,0.46153924482638403,STOP,True,0.9496302074554824,0.5,82.7766990386269,1.0
SHORT,2022-02-22 01:45:00+00:00,2022-02-22 01:50:00+00:00,2022-02-22 03:15:00+00:00,83.253345990002,81.0188084680013,84.39964628636922,82.14035369363079,81.01070739726157,195.5664842484958,326.52912373866195,316.076718672985,9.638326856817514,108.02880018914988,3.213101315362,1.4565623831666608,TP2,True,0.814078208859415,1.4166666666666667,81.0188084680013,1.0
LONG,2022-02-22 20:55:00+00:00,2022-02-22 21:00:00+00:00,2022-02-22 22:15:00+00:00,85.61712001000198,84.92811146175747,84.96209630027758,86.2379037197224,86.8758074294448,361.18814277740177,-248.8617178981905,-264.2738898377921,12.319783082965376,0.0,0.0,-1.051883371572017,STOP,False,3.0923888566362536,1.25,,1.0
LONG,2022-02-23 01:45:00+00:00,2022-02-23 01:50:00+00:00,2022-02-23 02:05:00+00:00,86.87737201000199,87.95881141499405,86.30619592709418,87.4138040929058,87.96760817581162,401.72155886426464,323.21112759746495,300.39650949239837,21.069592439372165,105.99236580213964,7.022499609098582,1.408611245847888,TP2,True,1.7450256656944316,0.25,87.95881141499405,1.0
LONG,2022-02-23 10:15:00+00:00,2022-02-23 10:20:00+00:00,2022-02-23 10:40:00+00:00,90.17803201000198,91.34400030226642,89.56343220708598,90.756567812914,91.35313561582801,388.03122401906893,336.7002105739878,313.8208005984515,21.129815368512705,110.48415876659114,7.042572091601007,1.4118361494433622,TP2,True,1.7495946070235926,0.3333333333333333,91.34400030226642,1.0
SHORT,2022-02-23 21:00:00+00:00,2022-02-23 21:10:00+00:00,2022-02-23 21:15:00+00:00,87.34252799000201,87.99598164896696,87.96079733003495,86.75920264996506,86.15840530993012,400.9697492652543,-262.01514979163863,-279.57840859576925,14.061087649296152,0.0,0.0,-1.0569077530678397,STOP,False,3.502171154834456,0.08333333333333333,,1.0
SHORT,2022-02-23 21:25:00+00:00,2022-02-23 21:30:00+00:00,2022-02-23 22:10:00+00:00,87.432509990002,85.60958943771197,88.37448531761076,86.52551466238926,85.6010293347785,251.50664871673155,342.20791000540567,328.0513857446974,13.05703138188437,112.96959051374643,4.352783679090012,1.4444451190375485,TP2,True,1.0994928788238778,0.6666666666666666,85.60958943771197,1.0
SHORT,2022-02-24 00:30:00+00:00,2022-02-24 00:35:00+00:00,2022-02-24 02:55:00+00:00,84.793037990002,82.64703118222509,85.89561633225274,83.72438364774727,82.63876730549454,223.24253852388125,357.8900156164886,345.7290531402092,11.214491823777374,118.35001188766408,3.7385426052529245,1.4539958698634265,TP2,True,0.9464706525019975,2.3333333333333335,82.64703118222509,1.0
SHORT,2022-02-24 05:00:00+00:00,2022-02-24 05:05:00+00:00,2022-02-24 05:20:00+00:00,78.73424999000201,81.28661149401943,81.25410985007939,76.24589012992062,73.74178026984124,100.9251326112768,-257.5974232648752,-261.62207506017336,3.2300253331691238,0.0,0.0,-1.0128981950365443,STOP,False,0.7946264621290372,0.25,,1.0
SHORT,2022-02-24 05:25:00+00:00,2022-02-24 05:30:00+00:00,2022-02-24 06:00:00+00:00,78.98419999000201,82.35927979871992,82.32634925901633,75.67365072098369,72.34730145196737,73.61793294855316,-248.466399054211,-251.42341910345138,2.3755546953544746,0.0,0.0,-1.0098531026154052,STOP,False,0.5814653538859081,0.5,,1.0
LONG,2022-02-24 16:50:00+00:00,2022-02-24 16:55:00+00:00,2022-02-24 17:15:00+00:00,84.74694601000199,83.53347532359032,83.56690208442409,85.89309793557591,87.05619586115182,204.05526452924494,-247.61508191421734,-256.2120891408928,6.867701178063795,0.0,0.0,-1.0283267089548318,STOP,False,1.7293060486116596,0.3333333333333333,,1.0
