side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_usdt,pnl_R,exit_reason,took_tp1,month
SHORT,2025-03-31 11:00:00+00:00,2025-03-31 11:05:00+00:00,2025-03-31 11:45:00+00:00,124.10791499000501,124.16996894750001,124.81524805190493,123.52475192809509,122.87950386619016,1.1455288555105236,0.263097466062421,0.3247032785496154,STOP,True,2025-03
SHORT,2025-03-31 23:15:00+00:00,2025-03-31 23:20:00+00:00,2025-04-01 02:15:00+00:00,125.19736999000501,125.25996867500002,126.20539141386097,124.31460856613906,123.3692171422781,0.7819405256757119,0.2963575839933436,0.3759867680630732,STOP,True,2025-03
SHORT,2025-04-01 21:25:00+00:00,2025-04-01 21:30:00+00:00,2025-04-01 22:25:00+00:00,126.22685499000501,126.89697423591345,126.83355745718485,125.74644252281517,125.20288505563033,1.360646869335678,-0.9117956540269017,-1.1045269834213418,STOP,False,2025-04
SHORT,2025-04-02 06:45:00+00:00,2025-04-02 06:50:00+00:00,2025-04-02 07:30:00+00:00,124.05793999000501,124.66282394658701,124.60052368474464,123.63947629525538,123.15895260051074,1.5329555246883315,-0.9272602030377143,-1.1148214781357606,STOP,False,2025-04
SHORT,2025-04-03 08:10:00+00:00,2025-04-03 08:25:00+00:00,2025-04-03 10:35:00+00:00,118.22085999000501,116.33437780259256,119.28188014362442,117.2781198363756,116.27623968275118,0.7321641652475227,1.0142608976363299,1.3056223633794857,TP2,True,2025-04
SHORT,2025-04-03 16:30:00+00:00,2025-04-03 16:35:00+00:00,2025-04-03 18:30:00+00:00,113.883029990005,114.93349797194254,114.87605994197156,113.00394003802845,112.06788008605689,0.7859883304094623,-0.8256555752716873,-1.057841185814419,STOP,False,2025-04
LONG,2025-04-03 23:20:00+00:00,2025-04-03 23:25:00+00:00,2025-04-04 00:05:00+00:00,116.648295010005,116.5899708625,115.83700378378892,117.34299623621108,118.09599246242216,0.9738539717833572,0.2813004370860687,0.3560408161181703,STOP,True,2025-04
SHORT,2025-04-05 01:40:00+00:00,2025-04-05 01:45:00+00:00,2025-04-05 02:20:00+00:00,122.108914990005,121.24146368873602,122.66456335894503,121.67543662105498,121.18087325210996,1.4832409890537945,0.919677606633194,1.1158963305103577,TP2,True,2025-04
SHORT,2025-04-05 16:15:00+00:00,2025-04-05 16:20:00+00:00,2025-04-05 17:30:00+00:00,117.75109499000502,118.35580709768537,118.29665876830121,117.3233412116988,116.8366824333976,1.5105722096504117,-0.9134613047010736,-1.1084168922813726,STOP,False,2025-04
LONG,2025-04-05 23:30:00+00:00,2025-04-05 23:35:00+00:00,2025-04-05 23:50:00+00:00,119.63979001000499,120.46935185179117,119.10519168493937,120.05480833506061,120.52961666012123,1.5419617161923016,0.9132675054267874,1.1078904545098374,TP2,True,2025-04
LONG,2025-04-06 00:20:00+00:00,2025-04-06 00:35:00+00:00,2025-04-06 01:40:00+00:00,120.250095010005,120.1899699625,119.6272084160435,120.75279160395648,121.31558319791297,1.3036436399837747,0.2491231386851755,0.3067935273849636,STOP,True,2025-04
LONG,2025-04-06 01:55:00+00:00,2025-04-06 02:00:00+00:00,2025-04-06 02:10:00+00:00,120.460200010005,120.39996991,120.04812489903121,120.75187512096879,121.10375023193758,2.0850435729651466,0.178343236011129,0.20757025702675336,STOP,True,2025-04
SHORT,2025-04-06 23:50:00+00:00,2025-04-07 00:00:00+00:00,2025-04-07 01:00:00+00:00,105.45724499000501,105.5099736125,106.70337964112643,104.31662033887359,103.12324068774717,0.6143189891499611,0.3181366741165641,0.4155801772845765,STOP,True,2025-04
SHORT,2025-04-09 02:20:00+00:00,2025-04-09 02:25:00+00:00,2025-04-09 04:00:00+00:00,104.23785499000502,104.28997391750002,105.91797787877319,102.66202210122684,101.03404421245367,0.45065269400622204,0.3317666715655687,0.4381771595624452,STOP,True,2025-04
SHORT,2025-04-10 14:45:00+00:00,2025-04-10 14:50:00+00:00,2025-04-10 15:25:00+00:00,113.46323999000501,111.2346428318564,114.6904733323981,112.3495266476019,111.17905330520381,0.6273485902595031,1.0307763110756507,1.3388390062887225,TP2,True,2025-04
SHORT,2025-04-10 19:25:00+00:00,2025-04-10 19:30:00+00:00,2025-04-10 19:55:00+00:00,110.654644990005,111.82577548361317,111.769890538344,109.650109441656,108.590218893312,0.6949671178371533,-0.8138971837540757,-1.0501099917882684,STOP,False,2025-04
LONG,2025-04-11 07:35:00+00:00,2025-04-11 07:40:00+00:00,2025-04-11 08:00:00+00:00,116.668305010005,115.96199987029709,116.0200098752347,117.19999014476528,117.78998027953057,1.244504035283577,-0.878999596508022,-1.089480858063463,STOP,False,2025-04
LONG,2025-04-11 12:00:00+00:00,2025-04-11 12:05:00+00:00,2025-04-11 12:45:00+00:00,118.259100010005,118.19997046,117.53241848355887,118.86758153644112,119.53516306288225,1.095699261923531,0.2684014972168782,0.3370927757437774,STOP,True,2025-04
LONG,2025-04-11 14:30:00+00:00,2025-04-11 14:35:00+00:00,2025-04-11 17:35:00+00:00,119.529735010005,121.75512979428495,118.29698110840421,120.64301891159577,121.81603781319156,0.6237075516052515,1.0223680638946304,1.3296884204372956,TP2,True,2025-04
LONG,2025-04-11 19:05:00+00:00,2025-04-11 19:20:00+00:00,2025-04-11 22:15:00+00:00,120.710325010005,120.64996984749999,119.61952911857959,121.6804709014204,122.71094179284081,0.7121757851107735,0.302300992099919,0.38914268935791824,STOP,True,2025-04
LONG,2025-04-11 22:25:00+00:00,2025-04-11 22:30:00+00:00,2025-04-11 23:10:00+00:00,121.390665010005,120.50493350892691,120.5652161169854,122.09478390301459,122.85956779602918,0.9601244257813356,-0.8504124488690356,-1.0730300913457702,STOP,False,2025-04
LONG,2025-04-12 16:15:00+00:00,2025-04-12 16:20:00+00:00,2025-04-12 16:45:00+00:00,130.835385010005,129.58859184896323,129.65341855824235,131.8865814617577,133.00316291351535,0.6553012000228233,-0.8170250546109272,-1.0548464883943545,STOP,False,2025-04
LONG,2025-04-12 19:35:00+00:00,2025-04-12 19:40:00+00:00,2025-04-12 20:35:00+00:00,130.785360010005,132.94948184424373,129.57200509541835,131.86799492458167,133.01598983916332,0.6352931368168706,1.0103774316827916,1.3107552922537433,TP2,True,2025-04
SHORT,2025-04-13 03:15:00+00:00,2025-04-13 03:20:00+00:00,2025-04-13 05:10:00+00:00,132.10391499000497,129.83030672168496,133.3722879801599,130.96771199984005,129.76542400968012,0.6084273243842292,1.0173900866794017,1.3183532874176274,TP2,True,2025-04
SHORT,2025-04-13 14:45:00+00:00,2025-04-13 15:00:00+00:00,2025-04-13 16:00:00+00:00,128.155889990005,129.42584311564016,129.36116253437297,127.07883744562702,125.93767490125404,0.6429661366656361,-0.8165368549360937,-1.0536646931595994,STOP,False,2025-04
SHORT,2025-04-13 22:30:00+00:00,2025-04-13 22:35:00+00:00,2025-04-13 23:10:00+00:00,126.94649499000501,128.0016426129948,127.93767377610675,126.08232620389327,125.15465241778654,0.7883765916588144,-0.8318536867095926,-1.0645381416400543,STOP,False,2025-04
LONG,2025-04-14 04:00:00+00:00,2025-04-14 04:05:00+00:00,2025-04-14 05:40:00+00:00,132.256095010005,132.1899669625,130.94134749801879,133.43865252198123,134.68730503396245,0.5837289927853841,0.306373120847032,0.3992059800989525,STOP,True,2025-04
LONG,2025-04-14 10:00:00+00:00,2025-04-14 10:05:00+00:00,2025-04-14 11:20:00+00:00,132.636285010005,132.5699668675,131.28438768372445,133.85561233627556,135.1412246625511,0.5673025774869328,0.30806838243578855,0.40168781921684055,STOP,True,2025-04
LONG,2025-04-14 11:30:00+00:00,2025-04-14 11:35:00+00:00,2025-04-14 12:10:00+00:00,133.21657501000502,132.2982064586238,132.36438865295028,133.93561136704975,134.72122272409948,0.9289577537163861,-0.8531255865748572,-1.0776616449894914,STOP,False,2025-04
SHORT,2025-04-15 00:00:00+00:00,2025-04-15 00:15:00+00:00,2025-04-15 01:55:00+00:00,128.29581999000501,130.37977796078243,130.31462065045721,126.4053793295428,124.45075866908559,0.37202801456755574,-0.7752907463105556,-1.0322752570878515,STOP,False,2025-04
LONG,2025-04-15 06:15:00+00:00,2025-04-15 06:25:00+00:00,2025-04-15 07:35:00+00:00,131.22558001000502,131.15996722000003,130.52223199976186,131.79776802023815,132.4355360304763,1.1368443319505188,0.2504901975270878,0.31327047905180555,STOP,True,2025-04
LONG,2025-04-15 10:50:00+00:00,2025-04-15 11:05:00+00:00,2025-04-15 12:25:00+00:00,132.606270010005,131.3994580573614,131.46519065268774,133.61480936731226,134.68961872462452,0.6746051612704768,-0.8141215719362876,-1.0576056300596768,STOP,False,2025-04
SHORT,2025-04-16 05:15:00+00:00,2025-04-16 05:20:00+00:00,2025-04-16 05:20:00+00:00,125.966984990005,124.88517308551205,126.63361913267015,125.42638084732987,124.82276170465973,1.197245722599986,0.9336737868821193,1.1698342140929547,TP2,True,2025-04
SHORT,2025-04-16 08:50:00+00:00,2025-04-16 08:55:00+00:00,2025-04-16 10:20:00+00:00,124.717609990005,125.83303988750463,125.77015481009957,123.78984516990045,122.79969034980088,0.7316161271096596,-0.8160665016709994,-1.0597457478337182,STOP,False,2025-04
SHORT,2025-04-17 02:05:00+00:00,2025-04-17 02:10:00+00:00,2025-04-17 02:45:00+00:00,131.364284990005,131.4299671325,132.25974713573953,130.60025284426047,129.77050569852094,0.8701523812176589,0.2754249288754476,0.35347662647877726,STOP,True,2025-04
LONG,2025-04-18 01:00:00+00:00,2025-04-18 01:05:00+00:00,2025-04-18 01:40:00+00:00,134.53723501000502,134.46996639250003,133.579116109915,135.36088391008502,136.25176781017004,0.8106986106667436,0.27916400197850505,0.35940207449996464,STOP,True,2025-04
LONG,2025-04-18 02:20:00+00:00,2025-04-18 02:25:00+00:00,2025-04-18 03:00:00+00:00,134.977455010005,134.9099662825,134.28730254296974,135.53269747703027,136.15539494406053,1.1602735732793619,0.243650135317312,0.30427145510754083,STOP,True,2025-04
LONG,2025-04-18 07:00:00+00:00,2025-04-18 07:15:00+00:00,2025-04-18 14:45:00+00:00,134.647290010005,133.16263094607055,133.22924556885496,135.93075445114508,137.28150889229013,0.5348726519622831,-0.7941035307864645,-1.046976399928897,STOP,False,2025-04
LONG,2025-04-19 05:20:00+00:00,2025-04-19 05:25:00+00:00,2025-04-19 06:35:00+00:00,138.419175010005,137.60050411892902,137.6693387883232,139.03066123167682,139.71132245335363,1.0581032676998874,-0.866238345018275,-1.0917996055722325,STOP,False,2025-04
LONG,2025-04-19 11:00:00+00:00,2025-04-19 11:05:00+00:00,2025-04-19 11:35:00+00:00,139.28961001000502,138.53069088482138,138.59999088026152,139.8400091397385,140.460018269477,1.1571767542262303,-0.8782035700002127,-1.1004902451965162,STOP,False,2025-04
LONG,2025-04-20 03:55:00+00:00,2025-04-20 04:00:00+00:00,2025-04-20 06:35:00+00:00,141.07050001000502,140.30420026759143,140.3743874613221,141.62561255867791,142.25122510735582,1.1422751518308187,-0.8753251546134051,-1.1008273645741231,STOP,False,2025-04
LONG,2025-04-22 05:15:00+00:00,2025-04-22 05:25:00+00:00,2025-04-22 05:50:00+00:00,139.079505010005,139.0099652575,138.4276884762494,139.5923115437506,140.17462307750122,1.2223535001964534,0.22825656313113712,0.286484467735802,STOP,True,2025-04
LONG,2025-04-22 17:25:00+00:00,2025-04-22 17:30:00+00:00,2025-04-22 19:35:00+00:00,144.692310010005,143.75525227745712,143.8271658603873,145.41283415961271,146.20566830922542,0.8976413408127847,-0.8411417594632711,-1.0831232378580748,STOP,False,2025-04
SHORT,2025-04-23 00:25:00+00:00,2025-04-23 00:35:00+00:00,2025-04-23 02:20:00+00:00,148.295814990005,148.3699628975,149.50441796261154,147.23558201738845,146.1011640447769,0.6250429972970123,0.2851656399734671,0.3774884287041664,STOP,True,2025-04
LONG,2025-04-23 10:30:00+00:00,2025-04-23 10:40:00+00:00,2025-04-23 13:35:00+00:00,152.086005010005,152.0099620075,150.7618962395262,153.2581037804738,154.50620755094758,0.5683844131869633,0.2897131279012818,0.3849482530445355,STOP,True,2025-04
LONG,2025-04-23 16:30:00+00:00,2025-04-23 16:35:00+00:00,2025-04-23 19:10:00+00:00,151.25559001000502,149.27850859637033,149.3531851889648,153.00681483103523,154.83362965207044,0.3885345417274513,-0.768164421004417,-1.039253786454157,STOP,False,2025-04
LONG,2025-04-23 23:55:00+00:00,2025-04-24 00:00:00+00:00,2025-04-24 00:10:00+00:00,151.235580010005,150.57530760396247,150.65063292042268,151.66936709957733,152.17873418915465,1.389227390191155,-0.9172685114617087,-1.1287728716010765,STOP,False,2025-04
SHORT,2025-04-24 02:30:00+00:00,2025-04-24 02:35:00+00:00,2025-04-24 03:40:00+00:00,149.895014990005,148.3170252068542,150.83354810751163,149.10645187248835,148.2429037549767,0.8158143814275142,0.9349231484364435,1.221054234516652,TP2,True,2025-04
LONG,2025-04-25 09:25:00+00:00,2025-04-25 09:30:00+00:00,2025-04-25 10:20:00+00:00,153.946935010005,153.8699615425,153.11563781696478,154.62436220303525,155.37872439607048,0.9363473030909408,0.2449210871279846,0.31465374164832083,STOP,True,2025-04
SHORT,2025-04-25 18:45:00+00:00,2025-04-25 18:50:00+00:00,2025-04-25 19:00:00+00:00,151.46422999000498,151.53996210499997,152.09436413461196,150.985635845388,150.43127170077602,1.2742170170163387,0.20856971019722192,0.2597615241937559,STOP,True,2025-04
SHORT,2025-04-26 07:45:00+00:00,2025-04-26 07:55:00+00:00,2025-04-26 08:25:00+00:00,151.404259990005,152.203935972583,152.12787203656472,150.83212794343524,150.1842558968705,1.0899221206565068,-0.8715845427694993,-1.1051170117743374,STOP,False,2025-04
SHORT,2025-04-27 23:05:00+00:00,2025-04-27 23:10:00+00:00,2025-04-28 00:20:00+00:00,147.90600999000497,146.72430235336623,148.6445115525331,147.31548842746687,146.65097686493377,1.0583552410893802,0.8988460008625136,1.150012092830509,TP2,True,2025-04
SHORT,2025-04-28 00:40:00+00:00,2025-04-28 00:45:00+00:00,2025-04-28 01:30:00+00:00,147.486219990005,145.54048852641046,148.60612266045703,146.51387731954296,145.46775464908592,0.6738330782509014,0.9584659639176657,1.270118051530558,TP2,True,2025-04
LONG,2025-04-29 17:10:00+00:00,2025-04-29 17:15:00+00:00,2025-04-29 20:15:00+00:00,148.654290010005,148.579962865,147.43585966397825,149.7241403560218,150.86828070204356,0.6178548105460551,0.2844174542842061,0.3778062216834924,STOP,True,2025-04
SHORT,2025-04-29 23:55:00+00:00,2025-04-30 00:00:00+00:00,2025-04-30 00:05:00+00:00,146.106909990005,146.76211086969238,146.68876648644914,145.67123349355086,145.16246699710172,1.390138127006401,-0.9108197237015676,-1.1260523577402028,STOP,False,2025-04
SHORT,2025-04-30 00:15:00+00:00,2025-04-30 00:30:00+00:00,2025-04-30 00:30:00+00:00,146.106909990005,146.98412979885003,146.91067446161924,145.44932551838076,144.71865104676152,0.9637183529943802,-0.8453928293941879,-1.0913891317978672,STOP,False,2025-04
SHORT,2025-04-30 00:50:00+00:00,2025-04-30 01:05:00+00:00,2025-04-30 02:15:00+00:00,146.246839990005,146.31996340999999,147.06434020864458,145.5756597713554,144.8313195527108,0.9424265736164709,0.24751371723197843,0.32126533840139476,STOP,True,2025-04
LONG,2025-05-01 06:50:00+00:00,2025-05-01 06:55:00+00:00,2025-05-01 07:40:00+00:00,148.724325010005,149.72395889641018,148.07557085221353,149.2244291677865,149.79885832557298,1.2213063422003185,0.8702576070636897,1.098355835170513,TP2,True,2025-05
LONG,2025-05-01 17:15:00+00:00,2025-05-01 17:20:00+00:00,2025-05-01 17:35:00+00:00,152.21607001000498,151.34041275046218,151.41612081086762,152.86387920913236,153.58775840826473,0.9711583452722141,-0.8504018552031926,-1.0946410853177775,STOP,False,2025-05
SHORT,2025-05-02 08:55:00+00:00,2025-05-02 09:00:00+00:00,2025-05-02 09:05:00+00:00,149.075424990005,149.68919535625858,149.6143881621775,148.6856118178225,148.22122364564498,1.5079749220608794,-0.9255503202145345,-1.138798340857935,STOP,False,2025-05
SHORT,2025-05-02 18:45:00+00:00,2025-05-02 18:50:00+00:00,2025-05-02 19:15:00+00:00,149.84503999000498,148.76141549622096,150.53646400487955,149.3035359751204,148.68707196024084,1.1307566476055397,0.8766059407414251,1.1212199079911207,TP2,True,2025-05
LONG,2025-05-03 14:35:00+00:00,2025-05-03 14:40:00+00:00,2025-05-03 15:50:00+00:00,148.344135010005,148.2699629425,147.89080087432657,148.64919914567346,149.0283982813469,1.8422676427187061,0.14421959064344114,0.17268440237388463,STOP,True,2025-05
SHORT,2025-05-05 01:00:00+00:00,2025-05-05 01:05:00+00:00,2025-05-05 01:30:00+00:00,144.677624990005,143.6161546386197,145.352808761302,144.147191218698,143.544382447396,1.157669617893206,0.8797308127752879,1.1254939704515363,TP2,True,2025-05
SHORT,2025-05-05 10:20:00+00:00,2025-05-05 10:25:00+00:00,2025-05-05 14:00:00+00:00,145.06742999000497,145.13996370499996,146.34287645072217,143.93712352927778,142.7342470685556,0.581426733087913,0.286586453074327,0.3864545531033991,STOP,True,2025-05
SHORT,2025-05-07 12:05:00+00:00,2025-05-07 12:10:00+00:00,2025-05-07 13:40:00+00:00,147.166379990005,147.23996318,147.7970202772386,146.6829797027614,146.1259594155228,1.2562633747383023,0.21135099103298405,0.26677300373025076,STOP,True,2025-05
SHORT,2025-05-07 17:15:00+00:00,2025-05-07 17:20:00+00:00,2025-05-07 18:00:00+00:00,145.926999990005,145.99996349,146.66626328503813,145.33373669496186,144.66747339992372,1.049965490070843,0.234999562627539,0.3027560881949158,STOP,True,2025-05
LONG,2025-05-08 00:00:00+00:00,2025-05-08 00:05:00+00:00,2025-05-08 00:55:00+00:00,147.553740010005,148.55368932040577,146.9059983539666,148.0540016660334,148.6280033220668,1.2186873598491512,0.8690361858458011,1.1008894922080255,TP2,True,2025-05
LONG,2025-05-08 02:00:00+00:00,2025-05-08 02:05:00+00:00,2025-05-08 02:30:00+00:00,148.57425001000502,149.96954589224822,147.72771592683182,149.2722840931682,150.04456817633638,0.907671338693869,0.9161552625310159,1.1923287340025406,TP2,True,2025-05
LONG,2025-05-08 06:10:00+00:00,2025-05-08 06:20:00+00:00,2025-05-08 07:20:00+00:00,150.475200010005,151.15962678300355,149.98237781239695,150.81762220760308,151.23524440520615,1.682691344345992,0.8004900605208443,0.9652975901964759,TP2,True,2025-05
LONG,2025-05-08 11:40:00+00:00,2025-05-08 11:45:00+00:00,2025-05-08 12:30:00+00:00,154.367145010005,155.6771747536781,153.557473875091,155.022526144909,155.755052279818,0.9606702539093108,0.9068245014910512,1.1658434727978404,TP2,True,2025-05
LONG,2025-05-09 12:15:00+00:00,2025-05-09 12:20:00+00:00,2025-05-09 14:25:00+00:00,171.495705010005,169.04098111854026,169.1255438904855,173.69445612951452,175.97891224902904,0.308777273461174,-0.7579629503064846,-1.0356780689923615,STOP,False,2025-05
LONG,2025-05-09 19:25:00+00:00,2025-05-09 19:30:00+00:00,2025-05-09 21:20:00+00:00,171.585750010005,171.499957135,170.47869039411808,172.52130962588194,173.54261924176387,0.6886089327215437,0.26287855552373923,0.34483512680900025,STOP,True,2025-05
LONG,2025-05-09 21:50:00+00:00,2025-05-09 21:55:00+00:00,2025-05-10 00:15:00+00:00,172.306110010005,174.6251387422048,170.97375252015019,173.46624749984983,174.71249498969965,0.5644681164946123,0.9574601606641964,1.2730941673410687,TP2,True,2025-05
SHORT,2025-05-10 12:35:00+00:00,2025-05-10 12:40:00+00:00,2025-05-10 12:50:00+00:00,170.04493499000498,170.9852462862798,170.89979638808575,169.36020359191423,168.59040719382847,0.9164366906571337,-0.8617357725456101,-1.0999576052748246,STOP,False,2025-05
LONG,2025-05-11 00:00:00+00:00,2025-05-11 00:05:00+00:00,2025-05-11 00:25:00+00:00,179.129520010005,175.40365864076514,175.49140434293662,182.58859567706338,186.13719134412676,0.19801925181015392,-0.737792280685231,-1.0241184476254381,STOP,False,2025-05
SHORT,2025-05-11 05:45:00+00:00,2025-05-11 05:50:00+00:00,2025-05-11 06:35:00+00:00,176.271819990005,175.03521161401022,177.06613111243118,175.65386886756883,174.94773774513766,0.9923162245913788,0.8765786938841644,1.112116218768802,TP2,True,2025-05
LONG,2025-05-12 03:20:00+00:00,2025-05-12 03:25:00+00:00,2025-05-12 07:00:00+00:00,174.477195010005,177.77131913191167,172.65487538673003,176.12512463326996,177.86024925653993,0.404696521739442,0.9821966741276686,1.3318166365710467,TP2,True,2025-05
SHORT,2025-05-12 17:15:00+00:00,2025-05-12 17:20:00+00:00,2025-05-12 17:45:00+00:00,175.592159990005,173.58807147933288,176.76933957553828,174.59066040446172,173.50132081892343,0.6466027630033819,0.9434880828784478,1.2395274271984311,TP2,True,2025-05
SHORT,2025-05-13 05:20:00+00:00,2025-05-13 05:25:00+00:00,2025-05-13 05:55:00+00:00,169.535189990005,169.619957585,170.49056041532532,168.74943956467467,167.87887913934935,0.8112893935813806,0.2501238100439359,0.3227063002008976,STOP,True,2025-05
LONG,2025-05-14 05:35:00+00:00,2025-05-14 05:40:00+00:00,2025-05-14 06:35:00+00:00,181.770840010005,183.30559964394953,180.821350868452,182.53864915154804,183.39729829309607,0.8226317907119688,0.9095426135519876,1.1644680039705004,TP2,True,2025-05
SHORT,2025-05-15 02:55:00+00:00,2025-05-15 03:10:00+00:00,2025-05-15 03:55:00+00:00,175.592159990005,174.07027080371333,176.52836040293437,174.83163957706563,173.98327916413126,0.8345816066760648,0.9159507175455499,1.1722884059484588,TP2,True,2025-05
SHORT,2025-05-15 12:05:00+00:00,2025-05-15 12:10:00+00:00,2025-05-15 12:30:00+00:00,170.36477499000497,171.67617590319549,171.59038071283908,169.30961926716088,168.1692385443218,0.622363660661912,-0.8161682729286205,-1.0700022762279646,STOP,False,2025-05
SHORT,2025-05-16 08:00:00+00:00,2025-05-16 08:15:00+00:00,2025-05-16 08:35:00+00:00,171.544184990005,169.73895005621532,172.617938487641,170.64206149235898,169.65412299471797,0.715900184580628,0.9385585295654691,1.220968037106396,TP2,True,2025-05
SHORT,2025-05-16 17:30:00+00:00,2025-05-16 17:35:00+00:00,2025-05-16 19:55:00+00:00,171.284314990005,171.3699571475,172.29072758200329,170.4492723979967,169.52854480599342,0.7701761067666101,0.2557661652771414,0.3299719238386596,STOP,True,2025-05
SHORT,2025-05-17 12:40:00+00:00,2025-05-17 12:45:00+00:00,2025-05-17 13:10:00+00:00,167.316299990005,167.39995814,168.11097074939022,166.68902923060978,165.97805847121955,0.9975581040885908,0.22957208400306453,0.2895967225099722,STOP,True,2025-05
SHORT,2025-05-18 21:50:00+00:00,2025-05-18 22:00:00+00:00,2025-05-18 22:30:00+00:00,166.946484990005,169.1028477784278,169.01833860912322,165.04166137087677,163.05332275175354,0.35665021762872945,-0.7690672577774844,-1.0407891602595623,STOP,False,2025-05
LONG,2025-05-19 16:15:00+00:00,2025-05-19 16:20:00+00:00,2025-05-19 16:55:00+00:00,163.531725010005,165.23702517528343,162.51515750610383,164.38484251389616,165.31968501779232,0.7562546910347344,0.9363284798962954,1.2179344895493454,TP2,True,2025-05
LONG,2025-05-19 18:35:00+00:00,2025-05-19 18:40:00+00:00,2025-05-19 22:25:00+00:00,165.17254501000502,165.0899587375,163.17202059846812,167.0079794215319,168.9259588330638,0.36956772668904075,0.30846786116127445,0.41722663809651156,STOP,True,2025-05
LONG,2025-05-20 01:00:00+00:00,2025-05-20 01:05:00+00:00,2025-05-20 02:00:00+00:00,168.063990010005,170.89280827117742,166.48085130505632,169.47914871494368,170.97829741988735,0.4731683198380054,0.984009684231731,1.3136048593696763,TP2,True,2025-05
LONG,2025-05-20 04:30:00+00:00,2025-05-20 04:35:00+00:00,2025-05-20 05:55:00+00:00,169.214565010005,169.1299577275,168.25574955792072,170.00425046207928,170.87850091415856,0.8138281635216116,0.2523176742037708,0.3233552624701248,STOP,True,2025-05
SHORT,2025-05-20 11:45:00+00:00,2025-05-20 11:50:00+00:00,2025-05-20 12:50:00+00:00,166.146884990005,166.22995843249998,166.8205419623028,165.63945801769717,165.04891604539435,1.2049424367488852,0.20576428508642355,0.25349236692304983,STOP,True,2025-05
LONG,2025-05-21 06:20:00+00:00,2025-05-21 06:25:00+00:00,2025-05-21 07:15:00+00:00,170.715315010005,169.43882181196432,169.5235836037662,171.7364164162338,172.84283282246759,0.6428710850751831,-0.8206205673155135,-1.0711249123402817,STOP,False,2025-05
SHORT,2025-05-21 10:55:00+00:00,2025-05-21 11:00:00+00:00,2025-05-21 11:05:00+00:00,167.846034990005,168.71359885672092,168.62928421461362,167.23071576538638,166.53143154077276,1.0135996047612599,-0.8793623924084132,-1.107647271721759,STOP,False,2025-05
LONG,2025-05-22 06:40:00+00:00,2025-05-22 06:45:00+00:00,2025-05-22 07:25:00+00:00,176.268090010005,176.179955965,175.04982254022642,177.3101774797736,178.4403549495472,0.6246041468344332,0.27023446446466853,0.35513479489892136,STOP,True,2025-05
LONG,2025-05-22 10:20:00+00:00,2025-05-22 10:30:00+00:00,2025-05-22 10:45:00+00:00,179.129520010005,178.14336755779053,178.23248379969039,179.84751622030961,180.65503243061923,0.8744693664799895,-0.8623601101406749,-1.099345200199448,STOP,False,2025-05
LONG,2025-05-22 11:40:00+00:00,2025-05-22 11:50:00+00:00,2025-05-22 13:35:00+00:00,178.26909001000502,176.94249647049065,177.03101197647888,179.32898804352115,180.47797607704229,0.6121625462274033,-0.8120908789579357,-1.0714942867826578,STOP,False,2025-05
LONG,2025-05-22 23:00:00+00:00,2025-05-22 23:05:00+00:00,2025-05-22 23:45:00+00:00,178.57924501000502,179.7016477429257,177.8392282576585,179.14077176234153,179.79154351468304,1.077032486439949,0.8585882725395568,1.0772452747322718,TP2,True,2025-05
SHORT,2025-05-23 04:30:00+00:00,2025-05-23 04:35:00+00:00,2025-05-23 08:30:00+00:00,182.088909990005,185.40552662359647,185.31287018850222,179.04712979149778,175.91425959299556,0.2241643237490964,-0.7434671248040386,-1.0287399438545939,STOP,False,2025-05
SHORT,2025-05-24 00:40:00+00:00,2025-05-24 00:45:00+00:00,2025-05-24 01:20:00+00:00,174.262824990005,174.3499564025,175.4061540939151,173.29384588608488,172.23769178216978,0.6630228493639351,0.26361813966768366,0.3477567245347516,STOP,True,2025-05
SHORT,2025-05-24 07:30:00+00:00,2025-05-24 07:35:00+00:00,2025-05-24 08:00:00+00:00,174.33278999000498,174.41995638499998,175.4771511264109,173.36284885358907,172.30569771717816,0.6625842709394216,0.26373945502015117,0.34783307981535505,STOP,True,2025-05
LONG,2025-05-24 12:50:00+00:00,2025-05-24 12:55:00+00:00,2025-05-24 13:10:00+00:00,176.778345010005,175.8958317565164,175.98382366835057,177.39617635164944,178.10235269329888,0.9921736386881898,-0.8756063859043478,-1.1107483301215537,STOP,False,2025-05
SHORT,2025-05-25 10:05:00+00:00,2025-05-25 10:10:00+00:00,2025-05-25 12:15:00+00:00,171.42424499000498,172.3919691635135,172.3058162553858,170.71418372461417,169.91836745922836,0.8767861839369878,-0.848487185194106,-1.0977265384103525,STOP,False,2025-05
LONG,2025-05-26 06:45:00+00:00,2025-05-26 06:50:00+00:00,2025-05-26 07:05:00+00:00,177.598755010005,178.30502625030002,177.0678883340095,177.9521116859905,178.394223361981,1.5720837508073116,0.7629730087423617,0.9142143445125196,TP2,True,2025-05
SHORT,2025-05-26 10:30:00+00:00,2025-05-26 10:35:00+00:00,2025-05-26 11:05:00+00:00,176.841534990005,176.92995575749998,177.26707953624836,176.59292044375164,176.25584089750328,2.0642773960018017,0.07420800474400464,0.08447684169751672,STOP,True,2025-05
SHORT,2025-05-27 02:40:00+00:00,2025-05-27 02:45:00+00:00,2025-05-27 03:00:00+00:00,172.463724990005,172.5499568525,173.16812238146414,171.93187759853586,171.31375520707172,1.1236466532531082,0.2020595291719293,0.2552888430136564,STOP,True,2025-05
